Game,Quarter,Possession,State A,State B,Result,Length,Binary Length
5,1,9,8,9,Win,4,short
5,1,9,9,13,Win,4,short
5,1,9,13,0a,Win,4,short
5,1,10,6,7,Win,7,short
5,1,10,7,8,Win,7,short
5,1,10,8,12,Win,7,short
5,1,10,12,17,Win,7,short
5,1,10,17,20,Win,7,short
5,1,10,20,21,Win,7,short
5,1,10,21,2,Win,7,short
5,1,11,6,8,Win,6,short
5,1,11,8,12,Win,6,short
5,1,11,12,17,Win,6,short
5,1,11,17,20,Win,6,short
5,1,11,20,21,Win,6,short
5,1,11,21,2,Win,6,short
5,1,12,6,7,Win,6,short
5,1,12,7,13,Win,6,short
5,1,12,13,18,Win,6,short
5,1,12,18,20,Win,6,short
5,1,12,20,21,Win,6,short
5,1,12,21,2,Win,6,short
5,1,13,6,7,Win,19,long
5,1,13,7,8,Win,19,long
5,1,13,8,11,Win,19,long
5,1,13,11,12,Win,19,long
5,1,13,12,17,Win,19,long
5,1,13,17,11,Win,19,long
5,1,13,11,16,Win,19,long
5,1,13,16,15,Win,19,long
5,1,13,15,20,Win,19,long
5,1,13,20,17,Win,19,long
5,1,13,17,21,Win,19,long
5,1,13,21,19,Win,19,long
5,1,13,19,18,Win,19,long
5,1,13,18,13,Win,19,long
5,1,13,13,12,Win,19,long
5,1,13,12,18,Win,19,long
5,1,13,18,19,Win,19,long
5,1,13,19,21,Win,19,long
5,1,13,21,0a,Win,19,long
5,1,14,23,9,Win,7,short
5,1,14,9,8,Win,7,short
5,1,14,8,11,Win,7,short
5,1,14,11,21,Win,7,short
5,1,14,21,15,Win,7,short
5,1,14,15,21,Win,7,short
5,1,14,21,1,Win,7,short
5,1,15,6,9,Win,5,short
5,1,15,9,13,Win,5,short
5,1,15,13,18,Win,5,short
5,1,15,18,19,Win,5,short
5,1,15,19,0b,Win,5,short
5,1,16,6,9,Win,11,long
5,1,16,9,8,Win,11,long
5,1,16,8,7,Win,11,long
5,1,16,7,11,Win,11,long
5,1,16,11,17,Win,11,long
5,1,16,17,9,Win,11,long
5,1,16,9,13,Win,11,long
5,1,16,13,18,Win,11,long
5,1,16,18,19,Win,11,long
5,1,16,19,21,Win,11,long
5,1,16,21,0a,Win,11,long
5,1,17,22,6,Win,6,short
5,1,17,6,8,Win,6,short
5,1,17,8,12,Win,6,short
5,1,17,12,17,Win,6,short
5,1,17,17,21,Win,6,short
5,1,17,21,0a,Win,6,short
5,1,18,5,6,Win,9,short
5,1,18,6,7,Win,9,short
5,1,18,7,11,Win,9,short
5,1,18,11,16,Win,9,short
5,1,18,16,17,Win,9,short
5,1,18,17,16,Win,9,short
5,1,18,16,20,Win,9,short
5,1,18,20,21,Win,9,short
5,1,18,21,0a,Win,9,short
5,1,19,6,8,Win,6,short
5,1,19,8,9,Win,6,short
5,1,19,9,13,Win,6,short
5,1,19,13,18,Win,6,short
5,1,19,18,14,Win,6,short
5,1,19,14,3,Win,6,short
5,1,20,6,8,Win,16,long
5,1,20,8,7,Win,16,long
5,1,20,7,11,Win,16,long
5,1,20,11,8,Win,16,long
5,1,20,8,12,Win,16,long
5,1,20,12,13,Win,16,long
5,1,20,13,12,Win,16,long
5,1,20,12,7,Win,16,long
5,1,20,7,8,Win,16,long
5,1,20,8,12,Win,16,long
5,1,20,12,13,Win,16,long
5,1,20,13,18,Win,16,long
5,1,20,18,19,Win,16,long
5,1,20,19,13,Win,16,long
5,1,20,13,14,Win,16,long
5,1,20,14,3,Win,16,long
5,1,21,5,6,Win,11,long
5,1,21,6,8,Win,11,long
5,1,21,8,12,Win,11,long
5,1,21,12,17,Win,11,long
5,1,21,17,13,Win,11,long
5,1,21,13,8,Win,11,long
5,1,21,8,12,Win,11,long
5,1,21,12,17,Win,11,long
5,1,21,17,20,Win,11,long
5,1,21,20,21,Win,11,long
5,1,21,21,0a,Win,11,long
5,1,22,5,6,Win,11,long
5,1,22,6,9,Win,11,long
5,1,22,9,8,Win,11,long
5,1,22,8,7,Win,11,long
5,1,22,7,11,Win,11,long
5,1,22,11,16,Win,11,long
5,1,22,16,15,Win,11,long
5,1,22,15,12,Win,11,long
5,1,22,12,17,Win,11,long
5,1,22,17,20,Win,11,long
5,1,22,20,0a,Win,11,long
5,1,23,5,6,Win,8,short
5,1,23,6,9,Win,8,short
5,1,23,9,8,Win,8,short
5,1,23,8,12,Win,8,short
5,1,23,12,17,Win,8,short
5,1,23,17,20,Win,8,short
5,1,23,20,21,Win,8,short
5,1,23,21,0a,Win,8,short
5,1,24,6,7,Win,15,long
5,1,24,7,11,Win,15,long
5,1,24,11,16,Win,15,long
5,1,24,16,20,Win,15,long
5,1,24,20,9,Win,15,long
5,1,24,9,8,Win,15,long
5,1,24,8,9,Win,15,long
5,1,24,9,13,Win,15,long
5,1,24,13,18,Win,15,long
5,1,24,18,23,Win,15,long
5,1,24,23,8,Win,15,long
5,1,24,8,12,Win,15,long
5,1,24,12,17,Win,15,long
5,1,24,17,10,Win,15,long
5,1,24,10,3,Win,15,long
5,2,25,5,6,Win,11,long
5,2,25,6,8,Win,11,long
5,2,25,8,9,Win,11,long
5,2,25,9,13,Win,11,long
5,2,25,13,18,Win,11,long
5,2,25,18,19,Win,11,long
5,2,25,19,13,Win,11,long
5,2,25,13,14,Win,11,long
5,2,25,14,19,Win,11,long
5,2,25,19,21,Win,11,long
5,2,25,21,0a,Win,11,long
5,2,26,6,7,Win,12,long
5,2,26,7,8,Win,12,long
5,2,26,8,12,Win,12,long
5,2,26,12,17,Win,12,long
5,2,26,17,17,Win,12,long
5,2,26,17,20,Win,12,long
5,2,26,20,15,Win,12,long
5,2,26,15,11,Win,12,long
5,2,26,11,12,Win,12,long
5,2,26,12,17,Win,12,long
5,2,26,17,13,Win,12,long
5,2,26,13,0a,Win,12,long
5,2,27,6,11,Win,2,short
5,2,27,11,3,Win,2,short
5,2,28,5,6,Win,7,short
5,2,28,6,7,Win,7,short
5,2,28,7,11,Win,7,short
5,2,28,11,16,Win,7,short
5,2,28,16,20,Win,7,short
5,2,28,20,21,Win,7,short
5,2,28,21,0a,Win,7,short
5,2,29,6,7,Win,7,short
5,2,29,7,8,Win,7,short
5,2,29,8,12,Win,7,short
5,2,29,12,17,Win,7,short
5,2,29,17,20,Win,7,short
5,2,29,20,10,Win,7,short
5,2,29,10,0a,Win,7,short
5,2,30,5,6,Win,15,long
5,2,30,6,9,Win,15,long
5,2,30,9,8,Win,15,long
5,2,30,8,9,Win,15,long
5,2,30,9,8,Win,15,long
5,2,30,8,12,Win,15,long
5,2,30,12,11,Win,15,long
5,2,30,11,7,Win,15,long
5,2,30,7,11,Win,15,long
5,2,30,11,16,Win,15,long
5,2,30,16,15,Win,15,long
5,2,30,15,21,Win,15,long
5,2,30,21,13,Win,15,long
5,2,30,13,8,Win,15,long
5,2,30,8,3,Win,15,long
5,2,31,5,6,Win,8,short
5,2,31,6,7,Win,8,short
5,2,31,7,8,Win,8,short
5,2,31,8,12,Win,8,short
5,2,31,12,17,Win,8,short
5,2,31,17,20,Win,8,short
5,2,31,20,21,Win,8,short
5,2,31,21,2,Win,8,short
5,2,32,5,6,Win,12,long
5,2,32,6,9,Win,12,long
5,2,32,9,12,Win,12,long
5,2,32,12,8,Win,12,long
5,2,32,8,12,Win,12,long
5,2,32,12,18,Win,12,long
5,2,32,18,13,Win,12,long
5,2,32,13,14,Win,12,long
5,2,32,14,19,Win,12,long
5,2,32,19,21,Win,12,long
5,2,32,21,11,Win,12,long
5,2,32,11,0a,Win,12,long
5,2,33,6,7,Win,7,short
5,2,33,7,21,Win,7,short
5,2,33,21,15,Win,7,short
5,2,33,15,16,Win,7,short
5,2,33,16,20,Win,7,short
5,2,33,20,21,Win,7,short
5,2,33,21,2,Win,7,short
5,2,34,6,7,Win,7,short
5,2,34,7,11,Win,7,short
5,2,34,11,12,Win,7,short
5,2,34,12,17,Win,7,short
5,2,34,17,20,Win,7,short
5,2,34,20,21,Win,7,short
5,2,34,21,3,Win,7,short
5,2,35,6,9,Win,7,short
5,2,35,9,13,Win,7,short
5,2,35,13,18,Win,7,short
5,2,35,18,19,Win,7,short
5,2,35,19,13,Win,7,short
5,2,35,13,17,Win,7,short
5,2,35,17,0b,Win,7,short
5,2,36,5,6,Win,15,long
5,2,36,6,8,Win,15,long
5,2,36,8,12,Win,15,long
5,2,36,12,17,Win,15,long
5,2,36,17,19,Win,15,long
5,2,36,19,18,Win,15,long
5,2,36,18,20,Win,15,long
5,2,36,20,7,Win,15,long
5,2,36,7,8,Win,15,long
5,2,36,8,7,Win,15,long
5,2,36,7,11,Win,15,long
5,2,36,11,16,Win,15,long
5,2,36,16,17,Win,15,long
5,2,36,17,20,Win,15,long
5,2,36,20,2,Win,15,long
5,2,37,5,6,Win,9,short
5,2,37,6,8,Win,9,short
5,2,37,8,12,Win,9,short
5,2,37,12,8,Win,9,short
5,2,37,8,12,Win,9,short
5,2,37,12,11,Win,9,short
5,2,37,11,16,Win,9,short
5,2,37,16,15,Win,9,short
5,2,37,15,0a,Win,9,short
5,2,38,5,6,Win,17,long
5,2,38,6,7,Win,17,long
5,2,38,7,8,Win,17,long
5,2,38,8,7,Win,17,long
5,2,38,7,11,Win,17,long
5,2,38,11,12,Win,17,long
5,2,38,12,17,Win,17,long
5,2,38,17,13,Win,17,long
5,2,38,13,18,Win,17,long
5,2,38,18,13,Win,17,long
5,2,38,13,8,Win,17,long
5,2,38,8,12,Win,17,long
5,2,38,12,11,Win,17,long
5,2,38,11,16,Win,17,long
5,2,38,16,15,Win,17,long
5,2,38,15,21,Win,17,long
5,2,38,21,2,Win,17,long
5,2,39,5,6,Win,4,short
5,2,39,6,8,Win,4,short
5,2,39,8,12,Win,4,short
5,2,39,12,0a,Win,4,short
5,2,40,6,8,Win,7,short
5,2,40,8,12,Win,7,short
5,2,40,12,17,Win,7,short
5,2,40,17,20,Win,7,short
5,2,40,20,21,Win,7,short
5,2,40,21,11,Win,7,short
5,2,40,11,3,Win,7,short
5,2,41,5,6,Win,7,short
5,2,41,6,8,Win,7,short
5,2,41,8,12,Win,7,short
5,2,41,12,17,Win,7,short
5,2,41,17,20,Win,7,short
5,2,41,20,21,Win,7,short
5,2,41,21,0a,Win,7,short
5,2,42,6,8,Win,6,short
5,2,42,8,12,Win,6,short
5,2,42,12,17,Win,6,short
5,2,42,17,20,Win,6,short
5,2,42,20,21,Win,6,short
5,2,42,21,2,Win,6,short
5,2,43,5,6,Win,7,short
5,2,43,6,7,Win,7,short
5,2,43,7,8,Win,7,short
5,2,43,8,12,Win,7,short
5,2,43,12,17,Win,7,short
5,2,43,17,20,Win,7,short
5,2,43,20,2,Win,7,short
5,2,44,5,6,Win,9,short
5,2,44,6,9,Win,9,short
5,2,44,9,8,Win,9,short
5,2,44,8,12,Win,9,short
5,2,44,12,11,Win,9,short
5,2,44,11,15,Win,9,short
5,2,44,15,11,Win,9,short
5,2,44,11,21,Win,9,short
5,2,44,21,0b,Win,9,short
5,2,45,6,8,Win,6,short
5,2,45,8,12,Win,6,short
5,2,45,12,17,Win,6,short
5,2,45,17,20,Win,6,short
5,2,45,20,21,Win,6,short
5,2,45,21,0a,Win,6,short
5,2,46,6,7,Win,6,short
5,2,46,7,11,Win,6,short
5,2,46,11,10,Win,6,short
5,2,46,10,15,Win,6,short
5,2,46,15,10,Win,6,short
5,2,46,10,0a,Win,6,short
5,2,47,5,6,Win,9,short
5,2,47,6,8,Win,9,short
5,2,47,8,9,Win,9,short
5,2,47,9,8,Win,9,short
5,2,47,8,12,Win,9,short
5,2,47,12,17,Win,9,short
5,2,47,17,16,Win,9,short
5,2,47,16,13,Win,9,short
5,2,47,13,3,Win,9,short
5,2,48,5,6,Win,3,short
5,2,48,6,7,Win,3,short
5,2,48,7,0a,Win,3,short
5,3,49,5,6,Win,4,short
5,3,49,6,8,Win,4,short
5,3,49,8,12,Win,4,short
5,3,49,12,0b,Win,4,short
5,3,50,22,8,Win,7,short
5,3,50,8,9,Win,7,short
5,3,50,9,13,Win,7,short
5,3,50,13,18,Win,7,short
5,3,50,18,17,Win,7,short
5,3,50,17,20,Win,7,short
5,3,50,20,2,Win,7,short
5,3,51,5,6,Win,19,long
5,3,51,6,7,Win,19,long
5,3,51,7,11,Win,19,long
5,3,51,11,16,Win,19,long
5,3,51,16,15,Win,19,long
5,3,51,15,7,Win,19,long
5,3,51,7,11,Win,19,long
5,3,51,11,16,Win,19,long
5,3,51,16,15,Win,19,long
5,3,51,15,21,Win,19,long
5,3,51,21,15,Win,19,long
5,3,51,15,16,Win,19,long
5,3,51,16,11,Win,19,long
5,3,51,11,7,Win,19,long
5,3,51,7,11,Win,19,long
5,3,51,11,12,Win,19,long
5,3,51,12,17,Win,19,long
5,3,51,17,16,Win,19,long
5,3,51,16,0a,Win,19,long
5,3,52,5,6,Win,8,short
5,3,52,6,9,Win,8,short
5,3,52,9,8,Win,8,short
5,3,52,8,12,Win,8,short
5,3,52,12,17,Win,8,short
5,3,52,17,20,Win,8,short
5,3,52,20,13,Win,8,short
5,3,52,13,3,Win,8,short
5,3,53,5,6,Win,16,long
5,3,53,6,8,Win,16,long
5,3,53,8,12,Win,16,long
5,3,53,12,11,Win,16,long
5,3,53,11,12,Win,16,long
5,3,53,12,22,Win,16,long
5,3,53,22,7,Win,16,long
5,3,53,7,8,Win,16,long
5,3,53,8,12,Win,16,long
5,3,53,12,17,Win,16,long
5,3,53,17,20,Win,16,long
5,3,53,20,13,Win,16,long
5,3,53,13,18,Win,16,long
5,3,53,18,17,Win,16,long
5,3,53,17,20,Win,16,long
5,3,53,20,0a,Win,16,long
5,3,54,6,7,Win,8,short
5,3,54,7,8,Win,8,short
5,3,54,8,12,Win,8,short
5,3,54,12,20,Win,8,short
5,3,54,20,21,Win,8,short
5,3,54,21,24,Win,8,short
5,3,54,24,21,Win,8,short
5,3,54,21,3,Win,8,short
5,3,55,6,8,Win,9,short
5,3,55,8,12,Win,9,short
5,3,55,12,17,Win,9,short
5,3,55,17,20,Win,9,short
5,3,55,20,16,Win,9,short
5,3,55,16,17,Win,9,short
5,3,55,17,12,Win,9,short
5,3,55,12,13,Win,9,short
5,3,55,13,0b,Win,9,short
5,3,56,5,6,Win,8,short
5,3,56,6,8,Win,8,short
5,3,56,8,9,Win,8,short
5,3,56,9,13,Win,8,short
5,3,56,13,18,Win,8,short
5,3,56,18,17,Win,8,short
5,3,56,17,11,Win,8,short
5,3,56,11,3,Win,8,short
5,3,57,5,6,Win,9,short
5,3,57,6,9,Win,9,short
5,3,57,9,13,Win,9,short
5,3,57,13,18,Win,9,short
5,3,57,18,19,Win,9,short
5,3,57,19,13,Win,9,short
5,3,57,13,8,Win,9,short
5,3,57,8,10,Win,9,short
5,3,57,10,0a,Win,9,short
5,3,58,6,9,Win,5,short
5,3,58,9,8,Win,5,short
5,3,58,8,7,Win,5,short
5,3,58,7,11,Win,5,short
5,3,58,11,0b,Win,5,short
5,3,59,5,6,Win,15,long
5,3,59,6,8,Win,15,long
5,3,59,8,9,Win,15,long
5,3,59,9,8,Win,15,long
5,3,59,8,12,Win,15,long
5,3,59,12,17,Win,15,long
5,3,59,17,20,Win,15,long
5,3,59,20,23,Win,15,long
5,3,59,23,9,Win,15,long
5,3,59,9,8,Win,15,long
5,3,59,8,12,Win,15,long
5,3,59,12,17,Win,15,long
5,3,59,17,13,Win,15,long
5,3,59,13,21,Win,15,long
5,3,59,21,1,Win,15,long
5,3,60,6,8,Win,5,short
5,3,60,8,12,Win,5,short
5,3,60,12,17,Win,5,short
5,3,60,17,20,Win,5,short
5,3,60,20,2,Win,5,short
5,3,61,6,8,Win,2,short
5,3,61,8,0b,Win,2,short
5,3,62,6,9,Win,7,short
5,3,62,9,8,Win,7,short
5,3,62,8,12,Win,7,short
5,3,62,12,17,Win,7,short
5,3,62,17,20,Win,7,short
5,3,62,20,21,Win,7,short
5,3,62,21,2,Win,7,short
5,3,63,5,6,Win,9,short
5,3,63,6,8,Win,9,short
5,3,63,8,9,Win,9,short
5,3,63,9,8,Win,9,short
5,3,63,8,12,Win,9,short
5,3,63,12,13,Win,9,short
5,3,63,13,18,Win,9,short
5,3,63,18,19,Win,9,short
5,3,63,19,0a,Win,9,short
5,3,64,5,6,Win,11,long
5,3,64,6,7,Win,11,long
5,3,64,7,8,Win,11,long
5,3,64,8,12,Win,11,long
5,3,64,12,13,Win,11,long
5,3,64,13,18,Win,11,long
5,3,64,18,17,Win,11,long
5,3,64,17,20,Win,11,long
5,3,64,20,21,Win,11,long
5,3,64,21,11,Win,11,long
5,3,64,11,0a,Win,11,long
5,3,65,5,6,Win,14,long
5,3,65,6,8,Win,14,long
5,3,65,8,12,Win,14,long
5,3,65,12,17,Win,14,long
5,3,65,17,18,Win,14,long
5,3,65,18,20,Win,14,long
5,3,65,20,21,Win,14,long
5,3,65,21,13,Win,14,long
5,3,65,13,9,Win,14,long
5,3,65,9,13,Win,14,long
5,3,65,13,18,Win,14,long
5,3,65,18,8,Win,14,long
5,3,65,8,12,Win,14,long
5,3,65,12,0a,Win,14,long
5,3,66,5,6,Win,6,short
5,3,66,6,8,Win,6,short
5,3,66,8,12,Win,6,short
5,3,66,12,17,Win,6,short
5,3,66,17,20,Win,6,short
5,3,66,20,1,Win,6,short
5,3,67,5,6,Win,9,short
5,3,67,6,8,Win,9,short
5,3,67,8,7,Win,9,short
5,3,67,7,11,Win,9,short
5,3,67,11,16,Win,9,short
5,3,67,16,17,Win,9,short
5,3,67,17,20,Win,9,short
5,3,67,20,21,Win,9,short
5,3,67,21,2,Win,9,short
5,3,68,5,6,Win,15,long
5,3,68,6,9,Win,15,long
5,3,68,9,13,Win,15,long
5,3,68,13,18,Win,15,long
5,3,68,18,13,Win,15,long
5,3,68,13,9,Win,15,long
5,3,68,9,8,Win,15,long
5,3,68,8,12,Win,15,long
5,3,68,12,8,Win,15,long
5,3,68,8,9,Win,15,long
5,3,68,9,13,Win,15,long
5,3,68,13,18,Win,15,long
5,3,68,18,20,Win,15,long
5,3,68,20,18,Win,15,long
5,3,68,18,2,Win,15,long
5,3,69,5,6,Win,6,short
5,3,69,6,7,Win,6,short
5,3,69,7,11,Win,6,short
5,3,69,11,16,Win,6,short
5,3,69,16,15,Win,6,short
5,3,69,15,1,Win,6,short
5,3,70,6,8,Win,5,short
5,3,70,8,12,Win,5,short
5,3,70,12,17,Win,5,short
5,3,70,17,20,Win,5,short
5,3,70,20,0b,Win,5,short
5,3,71,5,6,Win,8,short
5,3,71,6,7,Win,8,short
5,3,71,7,8,Win,8,short
5,3,71,8,12,Win,8,short
5,3,71,12,17,Win,8,short
5,3,71,17,20,Win,8,short
5,3,71,20,21,Win,8,short
5,3,71,21,2,Win,8,short
5,3,72,5,6,Win,9,short
5,3,72,6,8,Win,9,short
5,3,72,8,9,Win,9,short
5,3,72,9,8,Win,9,short
5,3,72,8,12,Win,9,short
5,3,72,12,17,Win,9,short
5,3,72,17,20,Win,9,short
5,3,72,20,17,Win,9,short
5,3,72,17,2,Win,9,short
5,3,73,5,0b,Win,1,short
5,3,74,5,6,Win,6,short
5,3,74,6,8,Win,6,short
5,3,74,8,7,Win,6,short
5,3,74,7,11,Win,6,short
5,3,74,11,16,Win,6,short
5,3,74,16,2,Win,6,short
5,4,75,5,6,Win,9,short
5,4,75,6,8,Win,9,short
5,4,75,8,9,Win,9,short
5,4,75,9,12,Win,9,short
5,4,75,12,17,Win,9,short
5,4,75,17,17,Win,9,short
5,4,75,17,20,Win,9,short
5,4,75,20,21,Win,9,short
5,4,75,21,2,Win,9,short
5,4,76,5,6,Win,7,short
5,4,76,6,9,Win,7,short
5,4,76,9,8,Win,7,short
5,4,76,8,12,Win,7,short
5,4,76,12,17,Win,7,short
5,4,76,17,10,Win,7,short
5,4,76,10,3,Win,7,short
5,4,77,5,6,Win,10,short
5,4,77,6,8,Win,10,short
5,4,77,8,9,Win,10,short
5,4,77,9,8,Win,10,short
5,4,77,8,7,Win,10,short
5,4,77,7,17,Win,10,short
5,4,77,17,20,Win,10,short
5,4,77,20,21,Win,10,short
5,4,77,21,24,Win,10,short
5,4,77,24,0b,Win,10,short
5,4,78,5,6,Win,7,short
5,4,78,6,8,Win,7,short
5,4,78,8,12,Win,7,short
5,4,78,12,17,Win,7,short
5,4,78,17,20,Win,7,short
5,4,78,20,21,Win,7,short
5,4,78,21,2,Win,7,short
5,4,79,5,6,Win,8,short
5,4,79,6,8,Win,8,short
5,4,79,8,12,Win,8,short
5,4,79,12,17,Win,8,short
5,4,79,17,20,Win,8,short
5,4,79,20,21,Win,8,short
5,4,79,21,13,Win,8,short
5,4,79,13,0a,Win,8,short
5,4,80,5,6,Win,7,short
5,4,80,6,7,Win,7,short
5,4,80,7,11,Win,7,short
5,4,80,11,16,Win,7,short
5,4,80,16,20,Win,7,short
5,4,80,20,21,Win,7,short
5,4,80,21,1,Win,7,short
5,4,81,22,7,Win,7,short
5,4,81,7,8,Win,7,short
5,4,81,8,12,Win,7,short
5,4,81,12,11,Win,7,short
5,4,81,11,16,Win,7,short
5,4,81,16,11,Win,7,short
5,4,81,11,0a,Win,7,short
5,4,82,5,6,Win,15,long
5,4,82,6,8,Win,15,long
5,4,82,8,12,Win,15,long
5,4,82,12,8,Win,15,long
5,4,82,8,12,Win,15,long
5,4,82,12,17,Win,15,long
5,4,82,17,20,Win,15,long
5,4,82,20,19,Win,15,long
5,4,82,19,21,Win,15,long
5,4,82,21,11,Win,15,long
5,4,82,11,16,Win,15,long
5,4,82,16,20,Win,15,long
5,4,82,20,13,Win,15,long
5,4,82,13,14,Win,15,long
5,4,82,14,3,Win,15,long
5,4,83,8,17,Win,4,short
5,4,83,17,20,Win,4,short
5,4,83,20,21,Win,4,short
5,4,83,21,2,Win,4,short
5,4,84,5,6,Win,6,short
5,4,84,6,8,Win,6,short
5,4,84,8,12,Win,6,short
5,4,84,12,17,Win,6,short
5,4,84,17,14,Win,6,short
5,4,84,14,3,Win,6,short
5,4,85,5,6,Win,8,short
5,4,85,6,8,Win,8,short
5,4,85,8,12,Win,8,short
5,4,85,12,17,Win,8,short
5,4,85,17,20,Win,8,short
5,4,85,20,21,Win,8,short
5,4,85,21,19,Win,8,short
5,4,85,19,2,Win,8,short
5,4,86,6,7,Win,6,short
5,4,86,7,11,Win,6,short
5,4,86,11,16,Win,6,short
5,4,86,16,20,Win,6,short
5,4,86,20,21,Win,6,short
5,4,86,21,3,Win,6,short
5,4,87,6,7,Win,10,short
5,4,87,7,11,Win,10,short
5,4,87,11,12,Win,10,short
5,4,87,12,17,Win,10,short
5,4,87,17,13,Win,10,short
5,4,87,13,18,Win,10,short
5,4,87,18,17,Win,10,short
5,4,87,17,20,Win,10,short
5,4,87,20,21,Win,10,short
5,4,87,21,2,Win,10,short
5,4,88,12,8,Win,3,short
5,4,88,8,12,Win,3,short
5,4,88,12,1,Win,3,short
5,4,89,6,8,Win,8,short
5,4,89,8,12,Win,8,short
5,4,89,12,17,Win,8,short
5,4,89,17,12,Win,8,short
5,4,89,12,8,Win,8,short
5,4,89,8,12,Win,8,short
5,4,89,12,17,Win,8,short
5,4,89,17,2,Win,8,short
5,4,90,6,8,Win,6,short
5,4,90,8,12,Win,6,short
5,4,90,12,17,Win,6,short
5,4,90,17,16,Win,6,short
5,4,90,16,20,Win,6,short
5,4,90,20,0a,Win,6,short
5,4,91,5,6,Win,6,short
5,4,91,6,9,Win,6,short
5,4,91,9,8,Win,6,short
5,4,91,8,9,Win,6,short
5,4,91,9,12,Win,6,short
5,4,91,12,3,Win,6,short
5,4,92,5,6,Win,8,short
5,4,92,6,9,Win,8,short
5,4,92,9,13,Win,8,short
5,4,92,13,12,Win,8,short
5,4,92,12,17,Win,8,short
5,4,92,17,20,Win,8,short
5,4,92,20,17,Win,8,short
5,4,92,17,2,Win,8,short
5,4,93,6,8,Win,6,short
5,4,93,8,12,Win,6,short
5,4,93,12,17,Win,6,short
5,4,93,17,20,Win,6,short
5,4,93,20,21,Win,6,short
5,4,93,21,0a,Win,6,short
5,4,94,5,6,Win,13,long
5,4,94,6,8,Win,13,long
5,4,94,8,12,Win,13,long
5,4,94,12,17,Win,13,long
5,4,94,17,12,Win,13,long
5,4,94,12,19,Win,13,long
5,4,94,19,14,Win,13,long
5,4,94,14,13,Win,13,long
5,4,94,13,16,Win,13,long
5,4,94,16,17,Win,13,long
5,4,94,17,20,Win,13,long
5,4,94,20,21,Win,13,long
5,4,94,21,2,Win,13,long
5,4,95,5,6,Win,7,short
5,4,95,6,8,Win,7,short
5,4,95,8,12,Win,7,short
5,4,95,12,17,Win,7,short
5,4,95,17,20,Win,7,short
5,4,95,20,13,Win,7,short
5,4,95,13,0a,Win,7,short
5,4,96,5,6,Win,7,short
5,4,96,6,8,Win,7,short
5,4,96,8,9,Win,7,short
5,4,96,9,17,Win,7,short
5,4,96,17,16,Win,7,short
5,4,96,16,20,Win,7,short
5,4,96,20,0a,Win,7,short
5,4,97,6,9,Win,8,short
5,4,97,9,8,Win,8,short
5,4,97,8,9,Win,8,short
5,4,97,9,13,Win,8,short
5,4,97,13,18,Win,8,short
5,4,97,18,20,Win,8,short
5,4,97,20,21,Win,8,short
5,4,97,21,0a,Win,8,short
5,4,98,6,9,Win,7,short
5,4,98,9,8,Win,7,short
5,4,98,8,12,Win,7,short
5,4,98,12,17,Win,7,short
5,4,98,17,18,Win,7,short
5,4,98,18,17,Win,7,short
5,4,98,17,0a,Win,7,short
6,1,1,6,8,Loss,10,short
6,1,1,8,7,Loss,10,short
6,1,1,7,12,Loss,10,short
6,1,1,12,7,Loss,10,short
6,1,1,7,8,Loss,10,short
6,1,1,8,11,Loss,10,short
6,1,1,11,16,Loss,10,short
6,1,1,16,20,Loss,10,short
6,1,1,20,21,Loss,10,short
6,1,1,21,2,Loss,10,short
6,1,2,6,9,Loss,4,short
6,1,2,9,13,Loss,4,short
6,1,2,13,18,Loss,4,short
6,1,2,18,0b,Loss,4,short
6,1,3,6,9,Loss,10,short
6,1,3,9,13,Loss,10,short
6,1,3,13,8,Loss,10,short
6,1,3,8,11,Loss,10,short
6,1,3,11,8,Loss,10,short
6,1,3,8,12,Loss,10,short
6,1,3,12,17,Loss,10,short
6,1,3,17,18,Loss,10,short
6,1,3,18,13,Loss,10,short
6,1,3,13,0a,Loss,10,short
6,1,4,6,8,Loss,12,long
6,1,4,8,12,Loss,12,long
6,1,4,12,11,Loss,12,long
6,1,4,11,16,Loss,12,long
6,1,4,16,11,Loss,12,long
6,1,4,11,7,Loss,12,long
6,1,4,7,8,Loss,12,long
6,1,4,8,12,Loss,12,long
6,1,4,12,17,Loss,12,long
6,1,4,17,18,Loss,12,long
6,1,4,18,20,Loss,12,long
6,1,4,20,0b,Loss,12,long
6,1,5,5,6,Loss,7,short
6,1,5,6,8,Loss,7,short
6,1,5,8,13,Loss,7,short
6,1,5,13,14,Loss,7,short
6,1,5,14,19,Loss,7,short
6,1,5,19,21,Loss,7,short
6,1,5,21,2,Loss,7,short
6,1,6,5,6,Loss,9,short
6,1,6,6,8,Loss,9,short
6,1,6,8,9,Loss,9,short
6,1,6,9,13,Loss,9,short
6,1,6,13,18,Loss,9,short
6,1,6,18,17,Loss,9,short
6,1,6,17,20,Loss,9,short
6,1,6,20,21,Loss,9,short
6,1,6,21,2,Loss,9,short
6,1,7,6,9,Loss,12,long
6,1,7,9,8,Loss,12,long
6,1,7,8,12,Loss,12,long
6,1,7,12,17,Loss,12,long
6,1,7,17,20,Loss,12,long
6,1,7,20,21,Loss,12,long
6,1,7,21,24,Loss,12,long
6,1,7,24,15,Loss,12,long
6,1,7,15,10,Loss,12,long
6,1,7,10,15,Loss,12,long
6,1,7,15,21,Loss,12,long
6,1,7,21,2,Loss,12,long
6,1,8,6,9,Loss,9,short
